age_group,Annual_EIR,pmc_mode,pmc_coverage,rtss_coverage,cm_coverage,pmc_rtss_cov,name,mean_val,median_val,low_val,up_val,min_val,max_val,pmc_mode_fct
>1,1,3tp,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.111673462238029,0.0227272727272728,-1.09636363636364,0.501086956521739,-1.71428571428571,0.6875,PMC-3
>1,1,3tp,0.8,0,0.6,0.8-0,PfHRP2_Prevalence,0.0236028432326827,0.0235835159975679,0.0231428539164826,0.0240743378989961,0.0229224657767442,0.0244626483484495,PMC-3
>1,1,3tp,0.8,0,0.6,0.8-0,severe_cases,0.513888888888889,0.5,0.298333333333333,0.735,0.166666666666667,0.833333333333333,PMC-3
>1,1,3tp,0.8,0,0.6,0.8-0,severe_cases_averted,-0.00555555555555555,0.0166666666666667,-0.4,0.303333333333333,-0.4,0.533333333333333,PMC-3
>1,1,3tp,0.8,0,0.6,0.8-0,severe_cases_pppa,0.000513888888888889,5e-04,0.000298333333333333,0.000735,0.000166666666666667,0.000833333333333333,PMC-3
>1,1,3tp,0.8,0,0.6,0.8-0,Statistical_Population,30000,30000,30000,30000,30000,30000,PMC-3
>1,1,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases,100.811111111111,100.483333333333,97.62,104.37,96.8666666666667,105.7,"PMC-3 + RTS,S"
>1,1,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases_averted,71.6822222222222,72.05,67.4366666666667,76.0033333333334,65.8333333333334,77.7333333333333,"PMC-3 + RTS,S"
>1,1,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases_pppa,0.100811111111111,0.100483333333333,0.09762,0.10437,0.0968666666666667,0.1057,"PMC-3 + RTS,S"
>1,1,3tp,0.8,0.8,0.6,0.8-0.8,New_Clinical_Cases,3024.33333333333,3014.5,2928.6,3131.1,2906,3171,"PMC-3 + RTS,S"
>1,1,3tp,0.8,0.8,0.6,0.8-0.8,New_Severe_Cases,9.18333333333333,9,4.95,14,1,16,"PMC-3 + RTS,S"
>1,1,3tp,0.8,0.8,0.6,0.8-0.8,PE_clinical_incidence,0.415480418912318,0.416897778440896,0.393347698700363,0.435279587267922,0.388703011218264,0.443936798020179,"PMC-3 + RTS,S"
>1,1,3tp,0.8,0.8,0.6,0.8-0.8,PE_severe_incidence,0.349928408284008,0.395652173913043,-0.0954545454545454,0.703888888888889,-0.857142857142857,0.933333333333333,"PMC-3 + RTS,S"
>1,1,3tp,0.8,0.8,0.6,0.8-0.8,PfHRP2_Prevalence,0.0134150228394645,0.0134252511086069,0.0128748995595138,0.013899607337973,0.0128431963606749,0.0141105936393652,"PMC-3 + RTS,S"
>1,1,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases,0.306111111111111,0.3,0.165,0.466666666666667,0.0333333333333333,0.533333333333333,"PMC-3 + RTS,S"
>1,1,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases_averted,0.202222222222222,0.2,-0.035,0.466666666666667,-0.2,0.6,"PMC-3 + RTS,S"
>1,1,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases_pppa,0.000306111111111111,3e-04,0.000165,0.000466666666666667,3.33333333333333e-05,0.000533333333333333,"PMC-3 + RTS,S"
>1,1,3tp,0.8,0.8,0.6,0.8-0.8,Statistical_Population,30000,30000,30000,30000,30000,30000,"PMC-3 + RTS,S"
>1,4,3tp,0,0,0.6,0-0,clinical_cases,664.31,664.15,655.063333333333,673.37,652.3,674.766666666667,None
>1,4,3tp,0,0,0.6,0-0,clinical_cases_averted,0,0,0,0,0,0,None
>1,4,3tp,0,0,0.6,0-0,clinical_cases_pppa,0.66431,0.66415,0.655063333333333,0.67337,0.6523,0.674766666666667,None
>1,4,3tp,0,0,0.6,0-0,New_Clinical_Cases,19929.3,19924.5,19651.9,20201.1,19569,20243,None
>1,4,3tp,0,0,0.6,0-0,New_Severe_Cases,76.6166666666667,77,61,92,59,105,None
>1,4,3tp,0,0,0.6,0-0,PE_clinical_incidence,0,0,0,0,0,0,None
>1,4,3tp,0,0,0.6,0-0,PE_severe_incidence,0,0,0,0,0,0,None
>1,4,3tp,0,0,0.6,0-0,PfHRP2_Prevalence,0.0917899132263104,0.0918859816679404,0.0906371095378514,0.0929829770918581,0.0901821005630171,0.0934205479613734,None
>1,4,3tp,0,0,0.6,0-0,severe_cases,2.55388888888889,2.56666666666667,2.03333333333333,3.06666666666667,1.96666666666667,3.5,None
>1,4,3tp,0,0,0.6,0-0,severe_cases_averted,0,0,0,0,0,0,None
>1,4,3tp,0,0,0.6,0-0,severe_cases_pppa,0.00255388888888889,0.00256666666666667,0.00203333333333333,0.00306666666666667,0.00196666666666667,0.0035,None
>1,4,3tp,0,0,0.6,0-0,Statistical_Population,30000,30000,30000,30000,30000,30000,None
>1,4,3tp,0,0.8,0.6,0-0.8,clinical_cases,396.317777777778,395.916666666667,390.436666666667,403.768333333333,388.8,405.033333333333,"RTS,S"
>1,4,3tp,0,0.8,0.6,0-0.8,clinical_cases_averted,267.992222222222,267.6,259.268333333333,276.821666666667,252.866666666667,277.366666666667,"RTS,S"
>1,4,3tp,0,0.8,0.6,0-0.8,clinical_cases_pppa,0.396317777777778,0.395916666666667,0.390436666666667,0.403768333333333,0.3888,0.405033333333333,"RTS,S"
>1,4,3tp,0,0.8,0.6,0-0.8,New_Clinical_Cases,11889.5333333333,11877.5,11713.1,12113.05,11664,12151,"RTS,S"
>1,4,3tp,0,0.8,0.6,0-0.8,New_Severe_Cases,39.0166666666667,38.5,31,47.05,29,50,"RTS,S"
>1,4,3tp,0,0.8,0.6,0-0.8,PE_clinical_incidence,0.403392530705694,0.402459754776857,0.394409374009326,0.412596341135627,0.385585036088238,0.4152,"RTS,S"
>1,4,3tp,0,0.8,0.6,0-0.8,PE_severe_incidence,0.483624432634693,0.4859375,0.317742300724638,0.618818681318681,0.253731343283582,0.666666666666667,"RTS,S"
>1,4,3tp,0,0.8,0.6,0-0.8,PfHRP2_Prevalence,0.0530810669699012,0.0529888128249408,0.0523567262003581,0.0538927169651916,0.052143652864719,0.0542414611690258,"RTS,S"
>1,4,3tp,0,0.8,0.6,0-0.8,severe_cases,1.30055555555556,1.28333333333333,1.03333333333333,1.56833333333333,0.966666666666667,1.66666666666667,"RTS,S"
>1,4,3tp,0,0.8,0.6,0-0.8,severe_cases_averted,1.25333333333333,1.25,0.728333333333333,1.83666666666667,0.566666666666667,2.33333333333333,"RTS,S"
>1,4,3tp,0,0.8,0.6,0-0.8,severe_cases_pppa,0.00130055555555556,0.00128333333333333,0.00103333333333333,0.00156833333333333,0.000966666666666667,0.00166666666666667,"RTS,S"
>1,4,3tp,0,0.8,0.6,0-0.8,Statistical_Population,30000,30000,30000,30000,30000,30000,"RTS,S"
>1,4,3tp,0.8,0,0.6,0.8-0,clinical_cases,663.800555555556,663.233333333333,656.611666666667,671.518333333333,653.133333333333,676.333333333333,PMC-3
>1,4,3tp,0.8,0,0.6,0.8-0,clinical_cases_averted,0.509444444444447,0.700000000000046,-10.9116666666667,12.07,-12.4,17.8333333333334,PMC-3
>1,4,3tp,0.8,0,0.6,0.8-0,clinical_cases_pppa,0.663800555555556,0.663233333333333,0.656611666666667,0.671518333333333,0.653133333333333,0.676333333333333,PMC-3
>1,4,3tp,0.8,0,0.6,0.8-0,New_Clinical_Cases,19914.0166666667,19897,19698.35,20145.55,19594,20290,PMC-3
>1,4,3tp,0.8,0,0.6,0.8-0,New_Severe_Cases,77.1666666666667,79,60.9,91.3,53,101,PMC-3
>1,4,3tp,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.000704808635274684,0.00104932586746498,-0.0167242702373554,0.0178897292896505,-0.0189082037206465,0.0264812156610404,PMC-3
>1,4,3tp,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.0243859817168153,0,-0.313262750455373,0.229642857142857,-0.553846153846154,0.436170212765957,PMC-3
>1,4,3tp,0.8,0,0.6,0.8-0,PfHRP2_Prevalence,0.0912092800668047,0.0911371233732728,0.0903403880778851,0.0922869497052833,0.0897236529890811,0.0928293151296163,PMC-3
>1,4,3tp,0.8,0,0.6,0.8-0,severe_cases,2.57222222222222,2.63333333333333,2.03,3.04333333333333,1.76666666666667,3.36666666666667,PMC-3
>1,4,3tp,0.8,0,0.6,0.8-0,severe_cases_averted,-0.0183333333333333,0,-0.636666666666667,0.636666666666667,-1.2,1.46666666666667,PMC-3
>1,4,3tp,0.8,0,0.6,0.8-0,severe_cases_pppa,0.00257222222222222,0.00263333333333333,0.00203,0.00304333333333333,0.00176666666666667,0.00336666666666667,PMC-3
>1,4,3tp,0.8,0,0.6,0.8-0,Statistical_Population,30000,30000,30000,30000,30000,30000,PMC-3
>1,4,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases,396.859444444444,397.2,389.331666666667,403.94,385.033333333333,407.133333333333,"PMC-3 + RTS,S"
>1,4,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases_averted,267.450555555556,267.233333333333,257.116666666667,274.631666666667,253.466666666667,281.766666666667,"PMC-3 + RTS,S"
>1,4,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases_pppa,0.396859444444444,0.3972,0.389331666666667,0.40394,0.385033333333333,0.407133333333333,"PMC-3 + RTS,S"
>1,4,3tp,0.8,0.8,0.6,0.8-0.8,New_Clinical_Cases,11905.7833333333,11916,11679.95,12118.2,11551,12214,"PMC-3 + RTS,S"
>1,4,3tp,0.8,0.8,0.6,0.8-0.8,New_Severe_Cases,40.6,40,33,49.05,26,54,"PMC-3 + RTS,S"
>1,4,3tp,0.8,0.8,0.6,0.8-0.8,PE_clinical_incidence,0.402581705785505,0.401826966535435,0.392168288315896,0.412963341972924,0.386499949171495,0.418444631453888,"PMC-3 + RTS,S"
>1,4,3tp,0.8,0.8,0.6,0.8-0.8,PE_severe_incidence,0.461580298829967,0.465202916930882,0.300793650793651,0.616181748269674,0.2,0.682926829268293,"PMC-3 + RTS,S"
>1,4,3tp,0.8,0.8,0.6,0.8-0.8,PfHRP2_Prevalence,0.0527967762713189,0.0528152967024953,0.0518177214609332,0.0537842601660177,0.0511621919498868,0.0541228311723225,"PMC-3 + RTS,S"
>1,4,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases,1.35333333333333,1.33333333333333,1.1,1.635,0.866666666666667,1.8,"PMC-3 + RTS,S"
>1,4,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases_averted,1.20055555555556,1.18333333333333,0.665,1.835,0.4,2.3,"PMC-3 + RTS,S"
>1,4,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases_pppa,0.00135333333333333,0.00133333333333333,0.0011,0.001635,0.000866666666666667,0.0018,"PMC-3 + RTS,S"
>1,4,3tp,0.8,0.8,0.6,0.8-0.8,Statistical_Population,30000,30000,30000,30000,30000,30000,"PMC-3 + RTS,S"
>1,8,3tp,0,0,0.6,0-0,clinical_cases,1263.47277777778,1263.36666666667,1253.96833333333,1274.46833333333,1248.6,1277.6,None
>1,8,3tp,0,0,0.6,0-0,clinical_cases_averted,0,0,0,0,0,0,None
>1,8,3tp,0,0,0.6,0-0,clinical_cases_pppa,1.26347277777778,1.26336666666667,1.25396833333333,1.27446833333333,1.2486,1.2776,None
>1,8,3tp,0,0,0.6,0-0,New_Clinical_Cases,37904.1833333333,37901,37619.05,38234.05,37458,38328,None
>1,8,3tp,0,0,0.6,0-0,New_Severe_Cases,184.366666666667,183,160.8,209.05,149,219,None
>1,8,3tp,0,0,0.6,0-0,PE_clinical_incidence,0,0,0,0,0,0,None
>1,8,3tp,0,0,0.6,0-0,PE_severe_incidence,0,0,0,0,0,0,None
>1,8,3tp,0,0,0.6,0-0,PfHRP2_Prevalence,0.17473622830321,0.174731278480734,0.173196607668924,0.176166862949526,0.172973972477325,0.176585113879753,None
>1,8,3tp,0,0,0.6,0-0,severe_cases,6.14555555555556,6.1,5.36,6.96833333333333,4.96666666666667,7.3,None
>1,8,3tp,0,0,0.6,0-0,severe_cases_averted,0,0,0,0,0,0,None
>1,8,3tp,0,0,0.6,0-0,severe_cases_pppa,0.00614555555555556,0.0061,0.00536,0.00696833333333333,0.00496666666666667,0.0073,None
>1,8,3tp,0,0,0.6,0-0,Statistical_Population,30000,30000,30000,30000,30000,30000,None
>1,8,3tp,0,0.8,0.6,0-0.8,clinical_cases,767.832777777778,768.033333333333,758.851666666667,777.808333333333,756.833333333333,784.966666666667,"RTS,S"
>1,8,3tp,0,0.8,0.6,0-0.8,clinical_cases_averted,495.64,495.8,484.563333333334,505.868333333334,481.533333333333,513.266666666667,"RTS,S"
>1,8,3tp,0,0.8,0.6,0-0.8,clinical_cases_pppa,0.767832777777778,0.768033333333333,0.758851666666667,0.777808333333334,0.756833333333333,0.784966666666667,"RTS,S"
>1,8,3tp,0,0.8,0.6,0-0.8,New_Clinical_Cases,23034.9833333333,23041,22765.55,23334.25,22705,23549,"RTS,S"
>1,8,3tp,0,0.8,0.6,0-0.8,New_Severe_Cases,91.4333333333333,92,75.8,102.1,71,118,"RTS,S"
>1,8,3tp,0,0.8,0.6,0-0.8,PE_clinical_incidence,0.392278962963035,0.39131681958083,0.385309038621274,0.398989406191255,0.383541279532785,0.401742851179295,"RTS,S"
>1,8,3tp,0,0.8,0.6,0-0.8,PE_severe_incidence,0.500833839748821,0.49237320944638,0.415639751990418,0.617776430382538,0.372670807453416,0.658767772511848,"RTS,S"
>1,8,3tp,0,0.8,0.6,0-0.8,PfHRP2_Prevalence,0.102920674304372,0.102891826425514,0.101725392528386,0.104252274033346,0.101248127660932,0.104699360691521,"RTS,S"
>1,8,3tp,0,0.8,0.6,0-0.8,severe_cases,3.04777777777778,3.06666666666667,2.52666666666667,3.40333333333333,2.36666666666667,3.93333333333333,"RTS,S"
>1,8,3tp,0,0.8,0.6,0-0.8,severe_cases_averted,3.09777777777778,2.98333333333333,2.25833333333333,4.06833333333333,2,4.63333333333333,"RTS,S"
>1,8,3tp,0,0.8,0.6,0-0.8,severe_cases_pppa,0.00304777777777778,0.00306666666666667,0.00252666666666667,0.00340333333333333,0.00236666666666667,0.00393333333333333,"RTS,S"
>1,8,3tp,0,0.8,0.6,0-0.8,Statistical_Population,30000,30000,30000,30000,30000,30000,"RTS,S"
>1,8,3tp,0.8,0,0.6,0.8-0,clinical_cases,1264.00777777778,1263.61666666667,1254.68333333333,1273.62166666667,1249.63333333333,1280.83333333333,PMC-3
>1,8,3tp,0.8,0,0.6,0.8-0,clinical_cases_averted,-0.535000000000014,-0.816666666666833,-13.0016666666665,11.0333333333333,-23.5666666666668,16.2666666666667,PMC-3
>1,8,3tp,0.8,0,0.6,0.8-0,clinical_cases_pppa,1.26400777777778,1.26361666666667,1.25468333333333,1.27362166666667,1.24963333333333,1.28083333333333,PMC-3
>1,8,3tp,0.8,0,0.6,0.8-0,New_Clinical_Cases,37920.2333333333,37908.5,37640.5,38208.65,37489,38425,PMC-3
>1,8,3tp,0.8,0,0.6,0.8-0,New_Severe_Cases,183.5,182,165.9,206.2,154,211,PMC-3
>1,8,3tp,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.000440902035878452,-0.000644167578937371,-0.0102574398963719,0.00868416896267608,-0.0188744727428054,0.0128498828238144,PMC-3
>1,8,3tp,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.00233335607697051,0.00750148544266183,-0.171201333131344,0.148620533695161,-0.355263157894737,0.221674876847291,PMC-3
>1,8,3tp,0.8,0,0.6,0.8-0,PfHRP2_Prevalence,0.173670937604352,0.173680822030731,0.172318552449754,0.174846881686213,0.17180255651474,0.175229223582843,PMC-3
>1,8,3tp,0.8,0,0.6,0.8-0,severe_cases,6.11666666666667,6.06666666666667,5.53,6.87333333333333,5.13333333333333,7.03333333333333,PMC-3
>1,8,3tp,0.8,0,0.6,0.8-0,severe_cases_averted,0.028888888888889,0.0499999999999994,-0.935,1.03333333333333,-1.8,1.6,PMC-3
>1,8,3tp,0.8,0,0.6,0.8-0,severe_cases_pppa,0.00611666666666667,0.00606666666666667,0.00553,0.00687333333333333,0.00513333333333333,0.00703333333333333,PMC-3
>1,8,3tp,0.8,0,0.6,0.8-0,Statistical_Population,30000,30000,30000,30000,30000,30000,PMC-3
>1,8,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases,767.336666666667,767.383333333333,757.018333333333,774.24,755.333333333333,775.333333333333,"PMC-3 + RTS,S"
>1,8,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases_averted,496.136111111111,496.466666666667,484.593333333334,505.363333333333,480.3,509.7,"PMC-3 + RTS,S"
>1,8,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases_pppa,0.767336666666667,0.767383333333333,0.757018333333333,0.77424,0.755333333333333,0.775333333333333,"PMC-3 + RTS,S"
>1,8,3tp,0.8,0.8,0.6,0.8-0.8,New_Clinical_Cases,23020.1,23021.5,22710.55,23227.2,22660,23260,"PMC-3 + RTS,S"
>1,8,3tp,0.8,0.8,0.6,0.8-0.8,New_Severe_Cases,91.45,90.5,77.8,107.25,72,113,"PMC-3 + RTS,S"
>1,8,3tp,0.8,0.8,0.6,0.8-0.8,PE_clinical_incidence,0.392667888982135,0.392956927535717,0.386786266859331,0.399030048530561,0.382516127319547,0.402205455600697,"PMC-3 + RTS,S"
>1,8,3tp,0.8,0.8,0.6,0.8-0.8,PE_severe_incidence,0.500591285098351,0.508291342189647,0.387715037441813,0.597014925373134,0.319277108433735,0.625592417061611,"PMC-3 + RTS,S"
>1,8,3tp,0.8,0.8,0.6,0.8-0.8,PfHRP2_Prevalence,0.10201438660457,0.102047351548729,0.100789269320666,0.103066753590454,0.100180091249615,0.103634703179742,"PMC-3 + RTS,S"
>1,8,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases,3.04833333333333,3.01666666666667,2.59333333333333,3.575,2.4,3.76666666666667,"PMC-3 + RTS,S"
>1,8,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases_averted,3.09722222222222,3.06666666666667,2.06666666666667,4.00333333333333,1.76666666666667,4.4,"PMC-3 + RTS,S"
>1,8,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases_pppa,0.00304833333333333,0.00301666666666667,0.00259333333333333,0.003575,0.0024,0.00376666666666667,"PMC-3 + RTS,S"
>1,8,3tp,0.8,0.8,0.6,0.8-0.8,Statistical_Population,30000,30000,30000,30000,30000,30000,"PMC-3 + RTS,S"
>1,16,3tp,0,0,0.6,0-0,clinical_cases,2279.92222222222,2280.3,2266.99166666667,2288.99333333333,2259.93333333333,2300.2,None
>1,16,3tp,0,0,0.6,0-0,clinical_cases_averted,0,0,0,0,0,0,None
>1,16,3tp,0,0,0.6,0-0,clinical_cases_pppa,2.27992222222222,2.2803,2.26699166666667,2.28899333333333,2.25993333333333,2.3002,None
>1,16,3tp,0,0,0.6,0-0,New_Clinical_Cases,68397.6666666667,68409,68009.75,68669.8,67798,69006,None
>1,16,3tp,0,0,0.6,0-0,New_Severe_Cases,454.683333333333,456,423.85,487.65,411,513,None
>1,16,3tp,0,0,0.6,0-0,PE_clinical_incidence,0,0,0,0,0,0,None
>1,16,3tp,0,0,0.6,0-0,PE_severe_incidence,0,0,0,0,0,0,None
>1,16,3tp,0,0,0.6,0-0,PfHRP2_Prevalence,0.316304494735857,0.316298858658092,0.314288790332127,0.318173995326236,0.313617716750053,0.318722192147007,None
>1,16,3tp,0,0,0.6,0-0,severe_cases,15.1561111111111,15.2,14.1283333333333,16.255,13.7,17.1,None
>1,16,3tp,0,0,0.6,0-0,severe_cases_averted,0,0,0,0,0,0,None
>1,16,3tp,0,0,0.6,0-0,severe_cases_pppa,0.0151561111111111,0.0152,0.0141283333333333,0.016255,0.0137,0.0171,None
>1,16,3tp,0,0,0.6,0-0,Statistical_Population,30000,30000,30000,30000,30000,30000,None
>1,16,3tp,0,0.8,0.6,0-0.8,clinical_cases,1435.58055555556,1435.3,1422.87,1450.045,1421.1,1458.16666666667,"RTS,S"
>1,16,3tp,0,0.8,0.6,0-0.8,clinical_cases_averted,844.341666666667,844.933333333334,829.911666666667,861.823333333333,820.133333333333,867.166666666667,"RTS,S"
>1,16,3tp,0,0.8,0.6,0-0.8,clinical_cases_pppa,1.43558055555556,1.4353,1.42287,1.450045,1.4211,1.45816666666667,"RTS,S"
>1,16,3tp,0,0.8,0.6,0-0.8,New_Clinical_Cases,43067.4166666667,43059,42686.1,43501.35,42633,43745,"RTS,S"
>1,16,3tp,0,0.8,0.6,0-0.8,New_Severe_Cases,222.183333333333,220,202,245.1,196,262,"RTS,S"
>1,16,3tp,0,0.8,0.6,0-0.8,PE_clinical_incidence,0.370335130521239,0.370275436383001,0.364084165305367,0.376900359924165,0.360050909197303,0.378868419136387,"RTS,S"
>1,16,3tp,0,0.8,0.6,0-0.8,PE_severe_incidence,0.510087590940915,0.508885933627516,0.442815740614953,0.572282105923944,0.399026763990268,0.597535934291581,"RTS,S"
>1,16,3tp,0,0.8,0.6,0-0.8,PfHRP2_Prevalence,0.19252498929189,0.192329360830457,0.191039228450558,0.194501844893581,0.190280730675345,0.195529863054622,"RTS,S"
>1,16,3tp,0,0.8,0.6,0-0.8,severe_cases,7.40611111111111,7.33333333333333,6.73333333333333,8.17,6.53333333333333,8.73333333333333,"RTS,S"
>1,16,3tp,0,0.8,0.6,0-0.8,severe_cases_averted,7.75,7.63333333333333,6.4,9.23833333333333,5.46666666666667,9.86666666666667,"RTS,S"
>1,16,3tp,0,0.8,0.6,0-0.8,severe_cases_pppa,0.00740611111111111,0.00733333333333333,0.00673333333333333,0.00817,0.00653333333333333,0.00873333333333333,"RTS,S"
>1,16,3tp,0,0.8,0.6,0-0.8,Statistical_Population,30000,30000,30000,30000,30000,30000,"RTS,S"
>1,16,3tp,0.8,0,0.6,0.8-0,clinical_cases,2282.75777777778,2281.98333333333,2269.525,2298.14333333333,2260.96666666667,2304.63333333333,PMC-3
>1,16,3tp,0.8,0,0.6,0.8-0,clinical_cases_averted,-2.83555555555558,-3.25,-19.5966666666666,11.7750000000003,-28.7333333333336,20.4000000000001,PMC-3
>1,16,3tp,0.8,0,0.6,0.8-0,clinical_cases_pppa,2.28275777777778,2.28198333333333,2.269525,2.29814333333333,2.26096666666667,2.30463333333333,PMC-3
>1,16,3tp,0.8,0,0.6,0.8-0,New_Clinical_Cases,68482.7333333333,68459.5,68085.75,68944.3,67829,69139,PMC-3
>1,16,3tp,0.8,0,0.6,0.8-0,New_Severe_Cases,457.766666666667,458,423.85,485.3,412,508,PMC-3
>1,16,3tp,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.00125078614590398,-0.00142242913596136,-0.00865153658451433,0.00514518625229211,-0.012649126153756,0.00893600245302029,PMC-3
>1,16,3tp,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.009729605459281,-0.012833605664488,-0.123726445091542,0.119662608633197,-0.148418491484185,0.16370808678501,PMC-3
>1,16,3tp,0.8,0,0.6,0.8-0,PfHRP2_Prevalence,0.31457079763554,0.314555068579439,0.313006799286358,0.316292155879001,0.312650685400178,0.316918904324101,PMC-3
>1,16,3tp,0.8,0,0.6,0.8-0,severe_cases,15.2588888888889,15.2666666666667,14.1283333333333,16.1766666666667,13.7333333333333,16.9333333333333,PMC-3
>1,16,3tp,0.8,0,0.6,0.8-0,severe_cases_averted,-0.102777777777778,-0.199999999999999,-1.71166666666667,1.86833333333333,-2.03333333333333,2.76666666666667,PMC-3
>1,16,3tp,0.8,0,0.6,0.8-0,severe_cases_pppa,0.0152588888888889,0.0152666666666667,0.0141283333333333,0.0161766666666667,0.0137333333333333,0.0169333333333333,PMC-3
>1,16,3tp,0.8,0,0.6,0.8-0,Statistical_Population,30000,30000,30000,30000,30000,30000,PMC-3
>1,16,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases,1435.89,1435.26666666667,1420.815,1455.82,1418.83333333333,1461.93333333333,"PMC-3 + RTS,S"
>1,16,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases_averted,844.032222222222,844.883333333334,821.625,860.25,817.533333333334,867.366666666667,"PMC-3 + RTS,S"
>1,16,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases_pppa,1.43589,1.43526666666667,1.420815,1.45582,1.41883333333333,1.46193333333333,"PMC-3 + RTS,S"
>1,16,3tp,0.8,0.8,0.6,0.8-0.8,New_Clinical_Cases,43076.7,43058,42624.45,43674.6,42565,43858,"PMC-3 + RTS,S"
>1,16,3tp,0.8,0.8,0.6,0.8-0.8,New_Severe_Cases,220.383333333333,218.5,195.9,250.05,183,255,"PMC-3 + RTS,S"
>1,16,3tp,0.8,0.8,0.6,0.8-0.8,PE_clinical_incidence,0.370198712397283,0.370090777595698,0.360155154620502,0.376204692614658,0.358792808344427,0.379121439498798,"PMC-3 + RTS,S"
>1,16,3tp,0.8,0.8,0.6,0.8-0.8,PE_severe_incidence,0.514200131468926,0.526894539601097,0.432100028318625,0.568077273818095,0.406976744186047,0.601307189542484,"PMC-3 + RTS,S"
>1,16,3tp,0.8,0.8,0.6,0.8-0.8,PfHRP2_Prevalence,0.191116652998682,0.191119360862529,0.189046420461102,0.193237223572111,0.188748036427041,0.194072146570846,"PMC-3 + RTS,S"
>1,16,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases,7.34611111111111,7.28333333333333,6.53,8.335,6.1,8.5,"PMC-3 + RTS,S"
>1,16,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases_averted,7.81,7.85,6.19333333333333,8.97833333333334,5.83333333333333,9.46666666666667,"PMC-3 + RTS,S"
>1,16,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases_pppa,0.00734611111111111,0.00728333333333333,0.00653,0.008335,0.0061,0.0085,"PMC-3 + RTS,S"
>1,16,3tp,0.8,0.8,0.6,0.8-0.8,Statistical_Population,30000,30000,30000,30000,30000,30000,"PMC-3 + RTS,S"
>1,32,3tp,0,0,0.6,0-0,clinical_cases,3702.27111111111,3703.45,3687.92166666667,3713.60166666667,3679.8,3716.66666666667,None
>1,32,3tp,0,0,0.6,0-0,clinical_cases_averted,0,0,0,0,0,0,None
>1,32,3tp,0,0,0.6,0-0,clinical_cases_pppa,3.70227111111111,3.70345,3.68792166666667,3.71360166666667,3.6798,3.71666666666667,None
>1,32,3tp,0,0,0.6,0-0,New_Clinical_Cases,111068.133333333,111103.5,110637.65,111408.05,110394,111500,None
>1,32,3tp,0,0,0.6,0-0,New_Severe_Cases,1051.95,1050.5,1012.6,1095.05,998,1120,None
>1,32,3tp,0,0,0.6,0-0,PE_clinical_incidence,0,0,0,0,0,0,None
>1,32,3tp,0,0,0.6,0-0,PE_severe_incidence,0,0,0,0,0,0,None
>1,32,3tp,0,0,0.6,0-0,PfHRP2_Prevalence,0.518222607244912,0.518212237505064,0.516234562025494,0.519977470901729,0.515460183604122,0.520636802666806,None
>1,32,3tp,0,0,0.6,0-0,severe_cases,35.065,35.0166666666667,33.7533333333333,36.5016666666667,33.2666666666667,37.3333333333333,None
>1,32,3tp,0,0,0.6,0-0,severe_cases_averted,0,0,0,0,0,0,None
>1,32,3tp,0,0,0.6,0-0,severe_cases_pppa,0.035065,0.0350166666666667,0.0337533333333333,0.0365016666666667,0.0332666666666667,0.0373333333333333,None
>1,32,3tp,0,0,0.6,0-0,Statistical_Population,30000,30000,30000,30000,30000,30000,None
>1,32,3tp,0,0.8,0.6,0-0.8,clinical_cases,2508.115,2507.9,2488.55166666667,2520.27333333333,2487.16666666667,2527.86666666667,"RTS,S"
>1,32,3tp,0,0.8,0.6,0-0.8,clinical_cases_averted,1194.15611111111,1193.53333333333,1177.11666666667,1211.08,1162.83333333333,1217.2,"RTS,S"
